round,id 1,id 2,flag,repo,commit,source,target,domain,file path,lines,source APIs,target APIs,source program elements,target program elements,cardinality,properties,migration id,pair id,commit url
4,M287,--,,hootnot/oandapyv20-examples,e1df70e3f16a3275c8648cf873e3db10425d7fa3,argparse,docopt,Utility,src/streaming_prices.py,9:79,import argparse,from docopt import docopt,import,import,,,argparse__docopt__hootnot/oandapyv20-examples__e1df70e,argparse__docopt,https://github.com/hootnot/oandapyv20-examples/commit/e1df70e
4,M288,--,,hootnot/oandapyv20-examples,e1df70e3f16a3275c8648cf873e3db10425d7fa3,argparse,docopt,Utility,src/streaming_prices.py,"18-25,31:82",ArgumentParser;add_argumen;parse_args,docopt,function call;function call;function call,function call,many-to-one,argument transformation; element name change,argparse__docopt__hootnot/oandapyv20-examples__e1df70e,argparse__docopt,https://github.com/hootnot/oandapyv20-examples/commit/e1df70e
4,M289,--,,tankerhq/tbump,54b12e29d860336593ff24a514f4d2c9c483b470,argparse,docopt,Utility,tbump/main.py,2:6,import argparse,import docopt,import,import,,,argparse__docopt__tankerhq/tbump__54b12e2,argparse__docopt,https://github.com/tankerhq/tbump/commit/54b12e2
4,M29,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,52:73,add_argument,argument,function call,decorator,one-to-one,element name change; argument deletion; argument addition to decorated function; argument transformation,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M290,--,,tankerhq/tbump,54b12e29d860336593ff24a514f4d2c9c483b470,argparse,docopt,Utility,tbump/main.py,44-51:69,ArgumentParser;add_argument;parse_args;parse_args,docopt,function call;function call;function call;function call,function call,many-to-one,argument transformation; element name change,argparse__docopt__tankerhq/tbump__54b12e2,argparse__docopt,https://github.com/tankerhq/tbump/commit/54b12e2
4,M291,--,,openstack/networking-bagpipe,4bb14fa0be826184e4e9c85793af63a121453613,neutron,neutron-lib,Utility,networking_bagpipe/db/migration/alembic_migrations/env.py,18:18,from neutron.db import model_base,from neutron_lib.db import model_base,import,import,,,neutron__neutron-lib__openstack/networking-bagpipe__4bb14fa,neutron__neutron-lib,https://github.com/openstack/networking-bagpipe/commit/4bb14fa
4,M292,--,,openstack/networking-fortinet,2365dcbdf9a1b5bbd6b3c550cbf3428725156f90,neutron,neutron-lib,Utility,networking_fortinet/ml2/mech_fortinet.py,23:23,from neutron_lib import constants as l3_constants,from neutron_lib import constants as p_const,import,import,,,neutron__neutron-lib__openstack/networking-fortinet__2365dcb,neutron__neutron-lib,https://github.com/openstack/networking-fortinet/commit/2365dcb
4,M293,--,no code changes,openstack/networking-fortinet,2365dcbdf9a1b5bbd6b3c550cbf3428725156f90,neutron,neutron-lib,Utility,networking_fortinet/services/firewall/fortinet_fwaas_plugin.py,,,,,,,,neutron__neutron-lib__openstack/networking-fortinet__2365dcb,neutron__neutron-lib,https://github.com/openstack/networking-fortinet/commit/2365dcb
4,M294,--,,openstack/networking-fortinet,2365dcbdf9a1b5bbd6b3c550cbf3428725156f90,neutron,neutron-lib,Utility,networking_fortinet/tests/tempest_plugin/tests/fwaas_client.py,24:24,from neutron.plugins.common import constants as p_const,from neutron_lib import constants as p_const,import,import,,,neutron__neutron-lib__openstack/networking-fortinet__2365dcb,neutron__neutron-lib,https://github.com/openstack/networking-fortinet/commit/2365dcb
4,M295,--,,openstack/networking-generic-switch,c6f4b71bf3aad44ba8948f4226791a55ba95ce4c,neutron,neutron-lib,Utility,networking_generic_switch/exceptions.py,15:15,from neutron.plugins.ml2.common import exceptions as ml2_exc,from neutron_lib import exceptions,import,import,,,neutron__neutron-lib__openstack/networking-generic-switch__c6f4b71,neutron__neutron-lib,https://github.com/openstack/networking-generic-switch/commit/c6f4b71
4,M296,--,,openstack/networking-generic-switch,c6f4b71bf3aad44ba8948f4226791a55ba95ce4c,neutron,neutron-lib,Utility,networking_generic_switch/exceptions.py,20:20,MechanismDriverError,NeutronException,type,type,one-to-one,element name change,neutron__neutron-lib__openstack/networking-generic-switch__c6f4b71,neutron__neutron-lib,https://github.com/openstack/networking-generic-switch/commit/c6f4b71
4,M297,--,,openstack/networking-nec,ff1695d591d2a78dc668cc02e62d029a1dad75f5,neutron,neutron-lib,Utility,networking_nec/nwa/l2/models.py,15:15,from neutron.db import model_base,from neutron_lib.db import model_base,import,import,,,neutron__neutron-lib__openstack/networking-nec__ff1695d,neutron__neutron-lib,https://github.com/openstack/networking-nec/commit/ff1695d
4,M298,--,,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/common/exceptions.py,16:16,from neutron.common import exceptions as exc,from neutron_lib import exceptions as exc,import,import,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M299,--,,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/l3/l3_odl_v2.py,19:26,from neutron.common import constants as q_const,from neutron_lib import constants as q_const,import,import,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M3,--,,snwmds/polemicbooksapi,69df5304ad4280033c0a01ac6631e69ba276d973,aiohttp,httpx,HTTP Clients,application.py,2590-2592:2590,AsyncResolver; ClientSession; TCPConnector,AsyncClient,function call; function call; function call,function call,many-to-one,element name change; argument addition; argument deletion,aiohttp__httpx__snwmds/polemicbooksapi__69df530,aiohttp__httpx,https://github.com/snwmds/polemicbooksapi/commit/69df530
4,M30,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,53:,set_defaults,,function call,no program element,one-to-zero,,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M300,--,,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/l3/l3_odl.py,22:29,from neutron.common import constants as q_const,from neutron_lib import constants as q_const,import,import,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M301,--,,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/ml2/legacy_port_binding.py,19:22,networking_odl/ml2/legacy_port_binding.py,from neutron_lib import constants as n_const,import,import,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M302,--,,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/ml2/mech_driver.py,26:32,from neutron.common import exceptions as n_exc,from neutron_lib import exceptions as n_exc,import,import,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M303,--,,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/ml2/ovsdb_topology.py,24:27,from neutron.common import constants as n_const,from neutron.common import constants as n_const,import,import,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M304,--,test file,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/tests/unit/ml2/test_legacy_port_binding.py,,,,,,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M305,--,test file,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/tests/unit/ml2/test_mechanism_odl.py,,,,,,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M306,--,test file,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/tests/unit/ml2/test_networking_topology.py,,,,,,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M307,--,test file,openstack/networking-odl,a40b9d90d28d086b82f110d8e53d42ed13465ad7,neutron,neutron-lib,Utility,networking_odl/tests/unit/ml2/test_ovsdb_topology.py,,,,,,,,neutron__neutron-lib__openstack/networking-odl__a40b9d9,neutron__neutron-lib,https://github.com/openstack/networking-odl/commit/a40b9d9
4,M308,--,,RIPE-NCC/ripe-atlas-sagan,f6fc10c8f55b73a3229f4f5f5beea4d771994913,pyopenssl,cryptography,HTTP Clients&Crypto,ripe/atlas/sagan/ssl.py,24:23-25,import OpenSSL,from cryptography import x509;from cryptography.hazmat.backends import openssl;from cryptography.hazmat.primitives import hashes,import,import,,,pyopenssl__cryptography__RIPE-NCC/ripe-atlas-sagan__f6fc10c,pyopenssl__cryptography,https://github.com/RIPE-NCC/ripe-atlas-sagan/commit/f6fc10c
4,M309,--,,RIPE-NCC/ripe-atlas-sagan,f6fc10c8f55b73a3229f4f5f5beea4d771994913,pyopenssl,cryptography,HTTP Clients&Crypto,ripe/atlas/sagan/ssl.py,62-65:60,load_certificate,load_pem_x509_certificate,function call,function call,one-to-one,element name change; argument deletion; argument addition; argument transformation,pyopenssl__cryptography__RIPE-NCC/ripe-atlas-sagan__f6fc10c,pyopenssl__cryptography,https://github.com/RIPE-NCC/ripe-atlas-sagan/commit/f6fc10c
4,M31,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,56-57:82,add_parser,command,function call,decorator,one-to-one,element name change; argument deletion; argument transformation,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M310,--,,RIPE-NCC/ripe-atlas-sagan,f6fc10c8f55b73a3229f4f5f5beea4d771994913,pyopenssl,cryptography,HTTP Clients&Crypto,ripe/atlas/sagan/ssl.py,66:74,get_subject;get_components,subject,function call;function call,attribute access,many-to-one,element name change; output transformation,pyopenssl__cryptography__RIPE-NCC/ripe-atlas-sagan__f6fc10c,pyopenssl__cryptography,https://github.com/RIPE-NCC/ripe-atlas-sagan/commit/f6fc10c
4,M311,--,,RIPE-NCC/ripe-atlas-sagan,f6fc10c8f55b73a3229f4f5f5beea4d771994913,pyopenssl,cryptography,HTTP Clients&Crypto,ripe/atlas/sagan/ssl.py,67:78,get_issuer;get_components,issuer,function call;function call,attribute access,many-to-one,element name change; output transformation,pyopenssl__cryptography__RIPE-NCC/ripe-atlas-sagan__f6fc10c,pyopenssl__cryptography,https://github.com/RIPE-NCC/ripe-atlas-sagan/commit/f6fc10c
4,M312,--,,RIPE-NCC/ripe-atlas-sagan,f6fc10c8f55b73a3229f4f5f5beea4d771994913,pyopenssl,cryptography,HTTP Clients&Crypto,ripe/atlas/sagan/ssl.py,78:63,digest,fingerprint;MD5,function call,function call;function call,one-to-many,element name change;argument transformation;output transformation,pyopenssl__cryptography__RIPE-NCC/ripe-atlas-sagan__f6fc10c,pyopenssl__cryptography,https://github.com/RIPE-NCC/ripe-atlas-sagan/commit/f6fc10c
4,M313,--,,RIPE-NCC/ripe-atlas-sagan,f6fc10c8f55b73a3229f4f5f5beea4d771994913,pyopenssl,cryptography,HTTP Clients&Crypto,ripe/atlas/sagan/ssl.py,79:64,digest,fingerprint;SHA1,function call,function call;function call,one-to-many,element name change;argument transformation;output transformation,pyopenssl__cryptography__RIPE-NCC/ripe-atlas-sagan__f6fc10c,pyopenssl__cryptography,https://github.com/RIPE-NCC/ripe-atlas-sagan/commit/f6fc10c
4,M314,--,,RIPE-NCC/ripe-atlas-sagan,f6fc10c8f55b73a3229f4f5f5beea4d771994913,pyopenssl,cryptography,HTTP Clients&Crypto,ripe/atlas/sagan/ssl.py,80:65,digest,fingerprint;SHA256,function call,function call;function call,one-to-many,element name change;argument transformation;output transformation,pyopenssl__cryptography__RIPE-NCC/ripe-atlas-sagan__f6fc10c,pyopenssl__cryptography,https://github.com/RIPE-NCC/ripe-atlas-sagan/commit/f6fc10c
4,M315,--,,RIPE-NCC/ripe-atlas-sagan,f6fc10c8f55b73a3229f4f5f5beea4d771994913,pyopenssl,cryptography,HTTP Clients&Crypto,ripe/atlas/sagan/ssl.py,123:67,get_notBefore,not_valid_before,function call,attribute access,one-to-one,element name change,pyopenssl__cryptography__RIPE-NCC/ripe-atlas-sagan__f6fc10c,pyopenssl__cryptography,https://github.com/RIPE-NCC/ripe-atlas-sagan/commit/f6fc10c
4,M316,--,,RIPE-NCC/ripe-atlas-sagan,f6fc10c8f55b73a3229f4f5f5beea4d771994913,pyopenssl,cryptography,HTTP Clients&Crypto,ripe/atlas/sagan/ssl.py,124:68,get_notAfter,not_valid_after,function call,attribute access,one-to-one,element name change,pyopenssl__cryptography__RIPE-NCC/ripe-atlas-sagan__f6fc10c,pyopenssl__cryptography,https://github.com/RIPE-NCC/ripe-atlas-sagan/commit/f6fc10c
4,M317,--,no code changes,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,httplib2,requests,HTTP Clients,pywikibot/comms/threadedhttp.py,,,,,,,,httplib2__requests__wikimedia/pywikibot__952665a,httplib2__requests,https://github.com/wikimedia/pywikibot/commit/952665a
4,M318,--,,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,httplib2,requests,HTTP Clients,scripts/version.py,21:22,import httplib2,import requests,import,import,,,httplib2__requests__wikimedia/pywikibot__952665a,httplib2__requests,https://github.com/wikimedia/pywikibot/commit/952665a
4,M319,--,,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,httplib2,requests,HTTP Clients,scripts/version.py,39:42,CA_CERTS,where,attribute access,attribute access,one-to-one,element name change,httplib2__requests__wikimedia/pywikibot__952665a,httplib2__requests,https://github.com/wikimedia/pywikibot/commit/952665a
4,M32,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,58:83,add_argument,argument,function call,decorator,one-to-one,element name change; argument deletion; argument addition to decorated function,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M320,--,,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,httplib2,requests,HTTP Clients,scripts/version.py,41:44;42:45;44:47,CA_CERTS,where,attribute access,function call,one-to-one,element name change,httplib2__requests__wikimedia/pywikibot__952665a,httplib2__requests,https://github.com/wikimedia/pywikibot/commit/952665a
4,M321,--,test file,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,httplib2,requests,HTTP Clients,tests/__init__.py,,,,,,,,httplib2__requests__wikimedia/pywikibot__952665a,httplib2__requests,https://github.com/wikimedia/pywikibot/commit/952665a
4,M322,--,test file,wikimedia/pywikibot,952665acaa9ab2dd1a78cb4a935f3b5743941913,httplib2,requests,HTTP Clients,tests/http_tests.py,,,,,,,,httplib2__requests__wikimedia/pywikibot__952665a,httplib2__requests,https://github.com/wikimedia/pywikibot/commit/952665a
4,M323,--,no code changes,pokemongof/pokemongo-bot,b2983f7100fb6f1b4c9db833bc09a7820fea634a,logger,logging,Logging,pokecli.py,,,,,,,,logger__logging__pokemongof/pokemongo-bot__b2983f7,logger__logging,https://github.com/pokemongof/pokemongo-bot/commit/b2983f7
4,M324,--,no code changes,pokemongof/pokemongo-bot,b2983f7100fb6f1b4c9db833bc09a7820fea634a,logger,logging,Logging,pokemongo_bot/__init__.py,,,,,,,,logger__logging__pokemongof/pokemongo-bot__b2983f7,logger__logging,https://github.com/pokemongof/pokemongo-bot/commit/b2983f7
4,M325,--,no code changes,pokemongof/pokemongo-bot,b2983f7100fb6f1b4c9db833bc09a7820fea634a,logger,logging,Logging,pokemongo_bot/api_wrapper.py,,,,,,,,logger__logging__pokemongof/pokemongo-bot__b2983f7,logger__logging,https://github.com/pokemongof/pokemongo-bot/commit/b2983f7
4,M326,--,no code changes,pokemongof/pokemongo-bot,b2983f7100fb6f1b4c9db833bc09a7820fea634a,logger,logging,Logging,pokemongo_bot/cell_workers/base_task.py,,,,,,,,logger__logging__pokemongof/pokemongo-bot__b2983f7,logger__logging,https://github.com/pokemongof/pokemongo-bot/commit/b2983f7
4,M327,--,no code changes,pokemongof/pokemongo-bot,b2983f7100fb6f1b4c9db833bc09a7820fea634a,logger,logging,Logging,pokemongo_bot/health_record/bot_event.py,,,,,,,,logger__logging__pokemongof/pokemongo-bot__b2983f7,logger__logging,https://github.com/pokemongof/pokemongo-bot/commit/b2983f7
4,M328,--,no code changes,pokemongof/pokemongo-bot,b2983f7100fb6f1b4c9db833bc09a7820fea634a,logger,logging,Logging,pokemongo_bot/logger.py,,,,,,,,logger__logging__pokemongof/pokemongo-bot__b2983f7,logger__logging,https://github.com/pokemongof/pokemongo-bot/commit/b2983f7
4,M33,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,59:84,add_argument,option,function call,decorator,one-to-one,element name change; argument deletion; argument addition to decorated function; argument transformation,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M335,--,tangled,aidilaryanto/projectdils,f7b067d35c3b85152b969a954075fc84aa7c6cfe,wget,pysmartdl,HTTP Clients,userbot/modules/mega_downloader.py,,,,,,,,wget__pysmartdl__aidilaryanto/projectdils__f7b067d,wget__pysmartdl,https://github.com/aidilaryanto/projectdils/commit/f7b067d
4,M336,--,tangled,kenhv/kensurbot,65e6445d23fef649ec74a0a0094baa7b1a627294,wget,pysmartdl,HTTP Clients,userbot/modules/mega_downloader.py,,,,,,,,wget__pysmartdl__kenhv/kensurbot__65e6445,wget__pysmartdl,https://github.com/kenhv/kensurbot/commit/65e6445
4,M337,--,tangled,keselekpermen69/userbutt,baefeb7fee697dbf21b6b890f54fab2dba67319d,wget,pysmartdl,HTTP Clients,userbot/modules/mega_downloader.py,,,,,,,,wget__pysmartdl__keselekpermen69/userbutt__baefeb7,wget__pysmartdl,https://github.com/keselekpermen69/userbutt/commit/baefeb7
4,M338,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/context_processors.py,4:4,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M339,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/context_processors.py,14:14,dumps,dumps,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M34,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,60:85,add_argument,option,function call,decorator,one-to-one,element name change; argument deletion; argument addition; argument addition to decorated function; argument transformation,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M340,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/bugdown/__init__.py,10:10,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M341,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/bugdown/testing_mocks.py,2:2,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M342,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/bugdown/testing_mocks.py,7:7,loads,loads,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M343,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/create_user.py,8:8,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M344,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/create_user.py,17:17,dumps,dumps,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M345,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/event_queue.py,9:9,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M346,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/event_queue.py,250:250;254:254,dumps,dumps,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M347,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/queue.py,6:6,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M348,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/queue.py,87:87;92:92,dumps,dumps,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M349,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/queue.py,106:106;121:121,loads,loads,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M35,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,61:,set_defaults,,function call,no program element,one-to-zero,,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M350,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/response.py,4:4,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M351,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/response.py,15:15;23:23,dumps,dumps,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M352,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/unminify.py,5:5,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M353,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/lib/unminify.py,95:95,load,load,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M354,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/management/commands/expunge_logs.py,8:8,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M355,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/management/commands/expunge_logs.py,20:20,loads,loads,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M356,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/management/commands/subscribe_new_users.py,3:3,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M357,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/models.py,21:21,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M358,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/models.py,120:120,dumps,dumps,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M359,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/models.py,342:342,loads,loads,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M36,--,,kxr/o-must-gather,9da472294ca5a598bb74cb413db0bd880f7012b2,argparse,click,Utility,omg/cli.py,64-65:94,add_parser,command,function call,decorator,one-to-one,element name change; argument deletion,argparse__click__kxr/o-must-gather__9da4722,argparse__click,https://github.com/kxr/o-must-gather/commit/9da4722
4,M360,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/tornado_callbacks.py,19:19,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M361,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/tornado_callbacks.py,355:355,dumps,dumps,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M362,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/tornadoviews.py,22:22,import simplejson,import ujson,import,import,,,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M363,--,,zulip/zulip,222ef672b555fda7d6bd35c1db84c8744fd6ecb8,simplejson,ujson,Serialization,zephyr/tornadoviews.py,30:30,loads,loads,function call,function call,one-to-one,no properties,simplejson__ujson__zulip/zulip__222ef67,simplejson__ujson,https://github.com/zulip/zulip/commit/222ef67
4,M364,--,,edx/ecommerce,c1e120fbdbbf99c9d591698d585af802a2079b69,sphinx-rtd-theme,edx-sphinx-theme,Documentation,docs/conf.py,21:17,import sphinx_rtd_theme,import edx_theme,import,import,,,sphinx-rtd-theme__edx-sphinx-theme__edx/ecommerce__c1e120f,sphinx-rtd-theme__edx-sphinx-theme,https://github.com/edx/ecommerce/commit/c1e120f
